tid,target_chembl_id,target_pref_name,target_type,assay_id,assay_chembl_id,assay_description,assay_type,assay_type_desc,assay_test_type,assay_category_chembl,bao_format,bao_label,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,variant_id,variant_mutation,variant_accession,variant_isoform,confidence_score,confidence_desc,relationship_type,relationship_desc,src_id,src_short_name,src_assay_id,doc_chembl_id,doc_year,doc_journal,pubmed_id,doi,doc_title,assay_parameters,n_assay_parameters,assay_classifications,n_assay_classifications,n_activities,n_activities_with_pchembl,n_distinct_compounds,standard_types,activity_comments,n_activity_comments,assay_category,classification_confidence,classification_reason,review_required,classification_method,llm_category,llm_confidence,llm_evidence,llm_reasoning,llm_evidence_verified,llm_error,final_category,final_confidence,final_method,final_review_required
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1332025,CHEMBL3224178,Activation of glucokinase (unknown origin),B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,638482,CHEMBL3217479,2011,Medchemcomm,,10.1039/C1MD00090J,Overcoming retinoic acid receptor- based testicular toxicity in the optimisation of glucokinase activators,,0,,0,5,5,5,EC50:5,,0,GCK 激活,high,描述命中激活类措辞：「Activation of glucokinase (unknown origin)」；standard_type 与描述一致（EC50:5→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1332037,CHEMBL3224190,Activation of glucokinase (unknown origin),B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,638147,CHEMBL3217434,2011,Medchemcomm,,10.1039/C1MD00092F,Matrix-based multiparameter optimisation of glucokinase activators: the discovery of AZD1092,,0,,0,5,5,5,EC50:5,,0,GCK 激活,high,描述命中激活类措辞：「Activation of glucokinase (unknown origin)」；standard_type 与描述一致（EC50:5→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1334951,CHEMBL3239304,Activity of recombinant human pancreatic glucokinase assessed as glucose half-maximal saturation concentration,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,641866,CHEMBL3232870,2014,Bioorg Med Chem,24588963,10.1016/j.bmc.2014.02.009,Discovery of 3-(4-methanesulfonylphenoxy)-N-[1-(2-methoxy-ethoxymethyl)-1H-pyrazol-3-yl]-5-(3-methylpyridin-2-yl)-benzamide as a novel glucokinase activator (GKA) for the treatment of type 2 diabetes mellitus.,,0,,0,18,0,18,S50:18,,0,GCK 激活,medium,描述无方向措辞，依据实测 standard_type 推断（S50:18→激活）,TRUE,rule,无法判断,low,Activity of recombinant human pancreatic glucokinase assessed as glucose half-maximal saturation concentration,描述仅提及测量葡萄糖半最大饱和浓度，未提及化合物处理或作用方向，无法确定实验目的。,TRUE,,GCK 激活,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1334952,CHEMBL3239305,Activity of recombinant human pancreatic glucokinase assessed as glucose half-maximal activity,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,660434,CHEMBL3232870,2014,Bioorg Med Chem,24588963,10.1016/j.bmc.2014.02.009,Discovery of 3-(4-methanesulfonylphenoxy)-N-[1-(2-methoxy-ethoxymethyl)-1H-pyrazol-3-yl]-5-(3-methylpyridin-2-yl)-benzamide as a novel glucokinase activator (GKA) for the treatment of type 2 diabetes mellitus.,,0,,0,1,0,1,Vmax:1,,0,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（Vmax:1）,TRUE,rule,无法判断,high,Activity of recombinant human pancreatic glucokinase assessed as glucose half-maximal activity,实验描述仅评估了重组人胰腺葡萄糖激酶对底物葡萄糖的活性（半最大活性浓度），未涉及任何测试化合物或调控方向，因此无法归类到给定类别中。,TRUE,,无法判断,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1339208,CHEMBL3243402,Activation of recombinant human pancreatic glucokinase using 10 mM glucose by spectrophotometry,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,640982,CHEMBL3232870,2014,Bioorg Med Chem,24588963,10.1016/j.bmc.2014.02.009,Discovery of 3-(4-methanesulfonylphenoxy)-N-[1-(2-methoxy-ethoxymethyl)-1H-pyrazol-3-yl]-5-(3-methylpyridin-2-yl)-benzamide as a novel glucokinase activator (GKA) for the treatment of type 2 diabetes mellitus.,,0,,0,20,15,20,EC50:20,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human pancreatic glucokinase using 10 mM glu…」；standard_type 与描述一致（EC50:20→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1436697,CHEMBL3384773,Activation of purified human glucokinase isoform 3 (13 to 466 aa) using 5 mM glucose by spectrophotometry in presence of NAD+ and glucose 6-phosphate dehydrogenase,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,711268,CHEMBL3352420,2014,J Med Chem,25203462,10.1021/jm501204z,Discovery of 2-pyridylureas as glucokinase activators.,,0,,0,26,23,26,EC50:26,,0,GCK 激活,high,描述命中激活类措辞：「Activation of purified human glucokinase isoform 3 (13 to 466 aa) usin…」；standard_type 与描述一致（EC50:26→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1436698,CHEMBL3384774,Activation of purified human glucokinase isoform 3 (13 to 466 aa) using 5 mM glucose by spectrophotometry in presence of NAD+ and glucose 6-phosphate dehydrogenase in presence of 4% HSA,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,711269,CHEMBL3352420,2014,J Med Chem,25203462,10.1021/jm501204z,Discovery of 2-pyridylureas as glucokinase activators.,,0,,0,26,23,26,EC50:26,,0,GCK 激活,high,描述命中激活类措辞：「Activation of purified human glucokinase isoform 3 (13 to 466 aa) usin…」；standard_type 与描述一致（EC50:26→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1436699,CHEMBL3384775,Activation of purified human glucokinase isoform 3 (13 to 466 aa) assessed as Vmax by spectrophotometry in presence of varying concentration of glucose relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,711274,CHEMBL3352420,2014,J Med Chem,25203462,10.1021/jm501204z,Discovery of 2-pyridylureas as glucokinase activators.,,0,,0,26,0,26,Vmax:26,,0,GCK 激活,high,描述命中激活类措辞：「Activation of purified human glucokinase isoform 3 (13 to 466 aa) asse…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1445934,CHEMBL3377918,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,719037,CHEMBL3351938,2014,ACS Med Chem Lett,25516785,10.1021/ml500341w,C5-Alkyl-2-methylurea-Substituted Pyridines as a New Class of Glucokinase Activators.,,0,,0,25,25,25,EC50:25,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant Glucokinase measured over 5 mins by G6…」；standard_type 与描述一致（EC50:25→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1445935,CHEMBL3377919,Activity of human recombinant Glucokinase measured over 5 mins by spectrophotometry,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,719039,CHEMBL3351938,2014,ACS Med Chem Lett,25516785,10.1021/ml500341w,C5-Alkyl-2-methylurea-Substituted Pyridines as a New Class of Glucokinase Activators.,,0,,0,24,0,24,Km:24,,0,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（Km:24）,TRUE,rule,无法判断,high,Activity of human recombinant Glucokinase measured over 5 mins by spectrophotometry,描述仅提及重组GCK活性测量，未提及任何化合物处理，standard_type为Km，属于酶学动力学参数，无法判断是否评估化合物对GCK的激活或抑制等效应,TRUE,,无法判断,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1445936,CHEMBL3377920,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,719041,CHEMBL3351938,2014,ACS Med Chem Lett,25516785,10.1021/ml500341w,C5-Alkyl-2-methylurea-Substituted Pyridines as a New Class of Glucokinase Activators.,,0,,0,24,0,24,Ratio:24,,0,GCK 激活,high,描述命中激活类措辞：「Activity of activated human recombinant Glucokinase assessed as maximum glucose p…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1445951,CHEMBL3377935,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose and 4% HSA,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,719064,CHEMBL3351938,2014,ACS Med Chem Lett,25516785,10.1021/ml500341w,C5-Alkyl-2-methylurea-Substituted Pyridines as a New Class of Glucokinase Activators.,,0,,0,1,1,1,EC50:1,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant Glucokinase measured over 5 mins by G6…」；standard_type 与描述一致（EC50:1→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1455572,CHEMBL3364949,Inhibition of fluorescein-labeled human GK interaction with biotin-labeled human GKRP compound incubated for 20 mins prior to addition of fluorescein-labeled GK measured after 2 to 4 hrs by AlphaScreen assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,698177,CHEMBL3352455,2014,J Med Chem,25001129,10.1021/jm5001979,Small molecule disruptors of the glucokinase-glucokinase regulatory protein interaction: 4. Exploration of a novel binding pocket.,,0,,0,45,45,45,IC50:45,,0,GCK 抑制,medium,描述命中抑制类措辞：「Inhibition of fluorescein-labeled human GK interaction with biotin-lab…」；描述提及 GKRP 但未构成明确的相互作用表述，需人工确认；standard_type 与描述一致（IC50:45→抑制）,TRUE,rule,GCK–GKRP 相互作用,high,Inhibition of fluorescein-labeled human GK interaction with biotin-labeled human GKRP,实验描述明确指出测量的是GCK与GKRP之间相互作用的抑制，属于蛋白-蛋白相互作用实验，而非GCK酶活性直接测定。,TRUE,,GCK–GKRP 相互作用,high,llm,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1456483,CHEMBL3369166,Ratio of EC50 for GK translocation from nucleus to cytoplasm of mouse hepatocytes to IC50 for inhibition of fluorescein-labeled human GK interaction with biotin-labeled human GKRP,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,Hepatocyte,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,698194,CHEMBL3352455,2014,J Med Chem,25001129,10.1021/jm5001979,Small molecule disruptors of the glucokinase-glucokinase regulatory protein interaction: 4. Exploration of a novel binding pocket.,,0,,0,2,0,2,Ratio:2,,0,GCK 抑制,medium,描述命中抑制类措辞：「…mouse hepatocytes to IC50 for inhibition of fluorescein-labeled human GK interaction with biotin-lab…」；描述提及 GKRP 但未构成明确的相互作用表述，需人工确认；检测到细胞/体内语境：「…atio of EC50 for GK translocation from nucleus to cytoplasm of mouse hepa…」；同时含方向措辞与表型读数「…atio of EC50 for GK translocation from nucleus to cytoplasm of mouse hepa…」，属复合实验，需人工确认归类,TRUE,rule,无法判断,low,Ratio of EC50 for GK translocation from nucleus to cytoplasm of mouse hepatocytes to IC50 for inhibition of fluorescein-labeled human GK interaction with biotin-labeled human GKRP,实验同时涉及细胞表型（GK转位的EC50）和GCK–GKRP相互作用抑制（IC50），最终读取值为二者比值，无法归为单一类别。,TRUE,,GCK 抑制,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1495696,CHEMBL3578684,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,745316,CHEMBL3576833,2015,ACS Med Chem Lett,25815149,10.1021/ml5004712,Design and Synthesis of Acetylenyl Benzamide Derivatives as Novel Glucokinase Activators for the Treatment of T2DM.,,0,,0,24,24,24,EC50:24,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human pancreatic glucokinase using 10 mM glu…」；standard_type 与描述一致（EC50:24→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1495697,CHEMBL3578770,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,745317,CHEMBL3576833,2015,ACS Med Chem Lett,25815149,10.1021/ml5004712,Design and Synthesis of Acetylenyl Benzamide Derivatives as Novel Glucokinase Activators for the Treatment of T2DM.,,0,,0,24,0,24,Activity:24,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human pancreatic glucokinase using 10 mM glu…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1495699,CHEMBL3578772,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme Vmax by G6PDH coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,745349,CHEMBL3576833,2015,ACS Med Chem Lett,25815149,10.1021/ml5004712,Design and Synthesis of Acetylenyl Benzamide Derivatives as Novel Glucokinase Activators for the Treatment of T2DM.,,0,,0,1,0,1,Vmax:1,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human pancreatic glucokinase using 10 mM glu…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1498069,CHEMBL3582523,Binding affinity to biotinylated human recombinant glucokinase expressed in Escherichia coli assessed as dissociation half life by SPR method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,748747,CHEMBL3580608,2014,Medchemcomm,,10.1039/C4MD00027G,Optimizing glucokinase activator binding kinetics to lower in vivo hypoglycemia risk,,0,,0,17,0,16,T1/2:17,,0,GCK 结合,high,描述命中结合类措辞：「Binding affinity to biotinylated human recombinant glucokinase expressed in…」,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1498214,CHEMBL3583538,Binding affinity to biotinylated human recombinant glucokinase expressed in Escherichia coli assessed as on rate constant for activator-enzyme binding kinetics by SPR method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,748749,CHEMBL3580608,2014,Medchemcomm,,10.1039/C4MD00027G,Optimizing glucokinase activator binding kinetics to lower in vivo hypoglycemia risk,,0,,0,17,0,16,K:17,,0,GCK 结合,high,描述命中结合类措辞：「Binding affinity to biotinylated human recombinant glucokinase expressed in…」,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1498215,CHEMBL3583539,Binding affinity to biotinylated human recombinant glucokinase expressed in Escherichia coli assessed as off rate constant for activator-enzyme binding kinetics by SPR method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,748750,CHEMBL3580608,2014,Medchemcomm,,10.1039/C4MD00027G,Optimizing glucokinase activator binding kinetics to lower in vivo hypoglycemia risk,,0,,0,17,0,16,K:17,,0,GCK 结合,high,描述命中结合类措辞：「Binding affinity to biotinylated human recombinant glucokinase expressed in…」,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1498216,CHEMBL3583540,Binding affinity to biotinylated human recombinant glucokinase expressed in Escherichia coli assessed as dissociation rate constant by SPR method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,748751,CHEMBL3580608,2014,Medchemcomm,,10.1039/C4MD00027G,Optimizing glucokinase activator binding kinetics to lower in vivo hypoglycemia risk,,0,,0,17,17,16,Kd:17,,0,GCK 结合,high,描述命中结合类措辞：「Binding affinity to biotinylated human recombinant glucokinase expressed in…」；standard_type 与描述一致（Kd:17→结合）,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
